RAVE_OBS_ID,Teff,logg,MH,FeH,alphaM,SiFe,AlFe,MgFe,NiFe
20111228_0721m66_084,5375.6016,3.645161,-0.20431155,-0.20949155,0.034372002,0.015642002,0.014869496,0.060144693,-0.013307899
20111228_0721m66_085,5038.75,2.9571607,0.10983845,0.08971245,-0.012408001,0.016332,0.043384485,-0.009358302,-0.003061898
20111228_0721m66_088,4713.6753,3.1689606,0.40283844,0.37940845,-0.001747001,0.017613977,0.07830852,0.039810687,0.05390209
20111228_0721m66_090,3858.4272,0.7708409,-0.55011153,-0.5624815,0.103449,0.048474014,-0.004791498,0.2121017,0.013952076
20111228_0721m66_091,4817.291,2.4344888,-0.13319154,-0.13321155,0.032866,0.031311013,0.0544165,0.06528671,0.0044721067
20111228_0721m66_092,4632.812,1.8538557,-1.3076615,-1.2949616,0.213609,0.218382,-0.20707142,0.24140179,-0.030267835
20111228_0721m66_096,4119.328,1.3282623,-0.67645156,-0.67891157,0.26468903,0.253722,0.21670851,0.3706417,0.08009213
20111228_0721m66_102,4918.0146,3.054938,0.02905245,0.01999445,-0.030961901,-0.0085700005,0.027152495,-0.0351203,0.0099570975
20111228_0721m66_103,4855.3555,2.4411883,-0.14278156,-0.14678155,0.030965,0.030842997,0.07187349,0.04629369,-0.002057895
20111228_0721m66_106,4634.4897,2.4414036,0.24332845,0.23568845,-0.013539001,0.024021,-0.011951506,-0.0027900934,0.038172096
20111228_0721m66_110,4634.454,2.6040804,-0.13214155,-0.14219154,0.11559901,0.086311996,0.17570849,0.2041717,0.023382097
20111228_0721m66_117,4617.115,4.3828855,-0.065097004,-0.043136,-0.015230199,-0.11592001,-0.11645375,-0.1576395,-0.0074284524
20111228_0721m66_128,4913.622,2.463346,-0.21970154,-0.22899155,0.029918998,0.03920701,0.080552,0.0726137,-0.020807907
20111228_0721m66_129,4275.0757,1.5761789,-0.71265155,-0.7202215,0.165249,0.18737197,0.21932846,0.2664517,0.042412043
20111228_0721m66_134,3902.3044,1.017462,-0.25951156,-0.28038156,0.103989,0.088892,0.1355662,0.2046817,0.01938212
20111228_0721m66_136,4656.5645,2.5174594,-0.22755155,-0.22756155,0.04574,0.056852996,0.0738398,0.0560147,0.010792106
20111228_0721m66_139,4580.348,2.4126503,0.36434844,0.35184845,0.005031999,0.028153986,0.008358479,0.054769695,0.049892098
20111228_0721m66_146,4208.1987,1.8141664,-0.26172155,-0.27721155,0.207149,0.212242,0.2551485,0.28846171,0.10813209
20111230_0659m30_061,4305.8716,1.9340614,0.06407445,0.055825453,0.026069999,0.032854993,0.0078014918,0.044261698,0.030895103
20111230_0659m30_065,4510.989,2.4017978,0.40752846,0.38886845,0.009512998,0.02819702,-0.0901615,0.049272716,0.056012094
20120106_0638m75_027,4869.2026,3.006087,-0.28475153,-0.29527155,0.024586,0.04271701,0.1511221,0.045196712,0.059302106
20120106_0638m75_050,5691.6357,4.4653554,0.088952,0.085089,-0.035093002,-0.033478998,-0.011278748,-0.049807504,-0.0033884495
20120106_0638m75_055,4879.6514,2.462671,-0.24177155,-0.25951156,0.035082996,0.06661102,0.1510715,0.056493714,0.026662111
20120106_0638m75_062,6578.805,4.0553703,-0.17345901,-0.18022901,0.121925,0.124747,0.07372125,0.25276148,0.026339546
20120106_0638m75_078,4981.8516,3.2455335,-0.07477455,-0.08033755,0.022769999,0.030153997,0.05727449,0.028627701,0.029409096
20120106_0638m75_110,4262.1875,1.658526,-0.38076153,-0.38305154,0.149309,0.10998201,0.08497849,0.1906417,-0.009427905
20120106_0638m75_138,5907.2207,4.2220473,-0.663679,-0.67849904,0.073492005,0.09787202,0.07888925,0.16024154,-0.009320438
20120106_0638m75_145,4259.7905,1.7439492,0.040235452,0.036721453,0.030588001,0.039819002,-0.01990451,0.0346037,-0.018724903
20120106_0638m75_146,4907.431,2.5626662,-0.12243155,-0.14351155,0.0012089983,-0.0038919896,0.042303495,0.019367501,0.0006221086
20120107_0336p23_085,5854.717,4.2329483,-0.070249,-0.080139,-0.035225,-0.015488997,-0.0017097518,-0.0056164935,-0.0053744465
20120107_0336p23_090,5817.1416,4.426997,-0.0018135,-0.0052026007,-0.056642003,-0.048583902,-0.052682154,-0.089739405,-0.055745855
20120107_0336p23_091,5825.672,4.440509,-0.009051001,-0.0057648,-0.04699,-0.046641197,-0.087209955,-0.0899347,-0.028661747
20120107_0336p23_094,5028.7275,4.5177174,-0.101779,-0.090270005,-0.0023167003,-0.09782799,-0.04388375,-0.11586749,-0.017546445
20120107_0336p23_099,5424.9224,4.6492853,0.065045,0.067921996,-0.037078,-0.066718996,-0.06968875,-0.045660496,-0.039113447
20120107_0336p23_101,5460.422,4.5983276,0.129931,0.132091,-0.030392,-0.08410899,-0.01523076,-0.0680085,-0.00951045
20120107_0336p23_106,7100.5806,4.0396476,0.112481,0.155951,0.099365,0.171211,0.07067926,0.15236148,0.044429556
20120107_0336p23_110,6783.467,4.382596,-0.013047,0.0028009005,0.043810003,0.067898095,-0.12278365,0.065992594,-0.01478035
20120107_0336p23_115,6663.3955,4.2608695,0.056056,0.070043996,0.030022,0.047907002,-0.14368373,0.044835508,-0.036972445
20120107_0336p23_117,5578.0767,4.6005816,0.104961,0.102995,-0.048998997,-0.063432,-0.04931175,-0.085922495,-0.020214453
20120107_0336p23_119,7223.6104,4.196971,-0.01921,0.048582,-0.031207,-0.037266,-0.20279175,-0.0368476,0.09500855
20120107_0819m57_061,4159.5986,1.3401,-0.38570154,-0.39542153,0.059864998,0.07031,0.04216847,0.09646371,0.004412085
20120107_0819m57_073,4024.123,1.5276864,0.23362845,0.21280845,0.014945999,0.014800012,0.024548516,0.0427597,0.01934211
20120109_0346p23_085,5909.015,4.278123,0.075931,0.071442,-0.01053458,0.016068995,0.07872825,-0.024085507,0.07064854
20120109_0346p23_103,5944.6377,4.3592863,0.0055964002,0.00024340022,-0.050109997,-0.023819,-0.08348816,-0.068935506,-0.024260849
20120109_0346p23_107,5748.389,4.457814,-0.020781001,-0.023229001,-0.042783998,-0.048259996,-0.06596775,-0.062460497,-0.03522545
20120109_0346p23_109,5991.5376,4.376429,0.00022309995,0.0053781997,-0.033902,-0.0489031,-0.07348795,-0.0721836,-0.02147965
20120109_0346p23_125,4964.51,2.57659,-0.08470855,-0.092849545,-0.014318001,0.0062019974,-0.014717512,-0.020087302,-0.03930991
20120109_0346p23_127,6271.1885,4.230575,-0.024175,-0.035113998,0.033809,0.0449971,-0.05150176,0.0810435,-0.10206846
20120109_0346p23_133,6062.6777,4.182777,-0.117289,-0.043623,-0.059514,-0.104092,-0.006179452,-0.09583449,0.008814953
20120109_0346p23_137,6364.9155,4.420061,-0.033214998,-0.015386999,-0.0088991,0.0038249008,-0.11894776,-0.0061705,-0.012308449
20120109_0346p23_140,6262.855,4.212798,-0.073217005,-0.041592002,-0.030564,-0.071776,-0.013316751,-0.0295825,-0.010894451
20120111_0537m67_020,5859.137,4.0068884,-0.206749,-0.215389,0.041124,0.03091009,0.15028825,0.10937649,-0.00404045
20120112_0346p23_085,5909.015,4.278123,0.075931,0.071442,-0.01053458,0.016068995,0.07872825,-0.024085507,0.07064854
20120112_0346p23_095,5457.7915,4.6314054,0.026054,0.031604998,-0.033060998,-0.076382995,-0.07502045,-0.052886494,-0.029444447
20120112_0346p23_103,5944.6377,4.3592863,0.0055964002,0.00024340022,-0.050109997,-0.023819,-0.08348816,-0.068935506,-0.024260849
20120112_0346p23_107,5748.389,4.457814,-0.020781001,-0.023229001,-0.042783998,-0.048259996,-0.06596775,-0.062460497,-0.03522545
20120112_0346p23_109,5991.5376,4.376429,0.00022309995,0.0053781997,-0.033902,-0.0489031,-0.07348795,-0.0721836,-0.02147965
20120112_0346p23_125,4964.51,2.57659,-0.08470855,-0.092849545,-0.014318001,0.0062019974,-0.014717512,-0.020087302,-0.03930991
20120112_0346p23_127,6271.1885,4.230575,-0.024175,-0.035113998,0.033809,0.0449971,-0.05150176,0.0810435,-0.10206846
20120112_0346p23_133,6062.6777,4.182777,-0.117289,-0.043623,-0.059514,-0.104092,-0.006179452,-0.09583449,0.008814953
20120112_0346p23_137,6364.9155,4.420061,-0.033214998,-0.015386999,-0.0088991,0.0038249008,-0.11894776,-0.0061705,-0.012308449
20120112_0346p23_140,6262.855,4.212798,-0.073217005,-0.041592002,-0.030564,-0.071776,-0.013316751,-0.0295825,-0.010894451
20120112_0633m70_014,5786.945,3.945844,-0.064600006,-0.067448005,0.020157,0.0186797,0.11886625,0.0589685,-0.024871446
20120112_0633m70_030,4787.5293,2.4599085,-0.02835555,-0.04188455,0.009353001,0.033216998,0.017361498,0.037347697,0.014858099
20120112_0633m70_062,4057.0876,1.2455885,-0.68018156,-0.69062155,0.252369,0.18143195,0.13235849,0.3619717,0.10388207
20120112_0633m70_071,4298.8706,1.8704516,-0.099651545,-0.10889155,0.058092996,0.031940997,0.039156497,0.0821557,0.008198097
20120112_0633m70_090,6497.577,4.0725565,-0.061870996,-0.070521995,0.041500002,0.116906,0.028846048,0.078949496,0.019507546
20120112_0633m70_128,5235.3784,3.7106574,-0.11665155,-0.11862155,0.0003230013,-0.03229139,0.022432499,0.048922703,0.0076851025
20120112_0633m70_134,6019.438,4.227152,-0.21407901,-0.187739,-0.034816,-0.142009,0.030919254,0.03708549,-0.14157046
20120112_0633m70_136,5920.829,4.561736,0.053888,0.047202002,-0.058684,-0.051074002,-0.0077737495,-0.032080505,0.05816855
20120112_0633m70_137,4997.7324,4.7421703,-0.63179904,-0.635709,0.198655,0.18686095,0.16737923,0.25137144,0.048829556
20120112_0633m70_144,5037.259,2.8916063,0.045477454,0.033095453,-0.010308001,0.037173,-0.017448504,-0.011149298,-0.044514302
20120112_0633m70_146,4922.979,2.5161893,-0.08501055,-0.09657155,0.021106001,0.040519,0.021084495,0.060600698,0.010650098
20120112_0919m59_035,5123.362,2.9392738,0.051439453,0.04029345,-0.0251953,-0.0037439987,0.015403498,-0.022116296,-0.0356949
20120112_0919m59_037,3873.4722,0.8472414,-0.46461156,-0.49032155,0.088199,0.023716003,0.028448492,0.16467169,-0.00027790666
20120118_0346p25_038,5616.525,4.521336,-0.00044970005,0.00073069986,-0.049211003,-0.06291539,-0.077225454,-0.077788904,-0.05524915
20120213_0707m62_092,4521.7104,2.3137214,0.24093845,0.23279846,0.023715999,0.03043601,-0.0238415,0.06781569,0.03314209
20120213_0707m62_099,4662.8037,2.4201322,-0.01580255,-0.034536548,0.079209,0.088376,0.0228535,0.0929137,0.022302296
20120213_0707m62_109,4864.703,3.344557,0.39117846,0.37070847,0.0005169995,0.047021,0.098148495,0.032372683,0.09270206
20120213_0707m62_110,4611.513,2.7095683,0.42103845,0.40013844,-0.014041001,-0.0004569888,0.020278484,0.040349722,0.048122108
20120215_0737m57_065,4226.5967,1.7157606,-0.10962155,-0.11379155,0.058481,0.048168004,0.032901496,0.088641696,0.014111094
20120215_0737m57_068,4895.461,2.9723213,-0.34900156,-0.35656154,0.075699,0.053983986,0.14317748,0.13215168,0.037632078
20120216_0910m65_012,4439.6777,2.1260126,0.10602845,0.099390455,-0.0050840005,0.015236996,-0.0357135,0.013392694,-0.0033899024
20120216_1010m40_032,4174.456,1.9131637,0.36619845,0.33737844,0.006193001,0.031394005,0.038948506,0.098977715,0.048502088
20120222_0659m30_071,4948.6704,2.4643214,-0.23937155,-0.23820154,-0.006685,0.027852997,0.07462649,-0.016998306,-0.018287912
20120312_0937m05_050,6400.132,4.020849,-0.0009969,-0.024124,0.067172,0.0697321,-0.048269752,0.1731786,-0.07538146
20120312_1038m72_124,5025.9873,2.5800886,-0.00928025,-0.025926549,0.00059499964,0.0462793,0.067293495,-0.0044130012,-0.0152849
20120312_1038m72_132,4724.354,2.410364,0.12615845,0.11366845,-0.016378,-0.012418002,0.018798493,0.0201037,0.028512098
20120318_1223m49_089,4502.2974,2.4055421,0.16404845,0.14142846,0.070778996,0.10034199,0.06907849,0.13946171,0.060082093
20120324_1143m11_098,5887.516,4.2225432,-0.539769,-0.528229,0.111745,0.08900401,0.036319226,0.11923349,0.005579531
20120324_1143m11_099,4996.328,3.2634044,-0.27074155,-0.28247154,0.071759,0.03572999,0.13136789,0.12867169,0.042132095
20120324_1143m11_101,4961.8623,3.8165426,0.10749845,0.09099145,0.040616,0.036246,0.0876555,0.0861637,0.0631191
20120324_1143m11_109,4894.7915,2.8346238,-0.67864156,-0.69609153,0.177569,0.16775197,0.22747847,0.2769217,0.08655208
20120324_1143m11_125,4632.6787,2.6823735,-0.24982154,-0.26645154,0.138759,0.125442,0.17064849,0.17301169,0.09124209
20120324_1339m18_079,5065.3765,2.457605,-0.6287916,-0.6533815,0.237839,0.23824197,0.22687846,0.29618168,0.09815204
20120324_1339m18_090,4964.2456,3.4328096,0.05587545,0.04931445,-0.014513001,-0.019625999,0.0397625,-0.005413402,0.023543093
20120324_1339m18_092,6348.828,4.240383,-0.076634005,-0.074686006,0.025227001,0.030566301,-0.015699744,0.009770498,-0.014087446
20120326_1153m48_129,4697.3125,2.4319472,0.18803845,0.17883845,-0.0022769999,0.01157701,-0.011301503,0.01687871,0.01618211
20120329_1514m42_102,4040.0596,1.7449256,0.39885846,0.37603846,0.0013919994,0.014005989,0.015128493,0.06657371,0.07983208
20120329_1514m42_111,4906.608,3.0734909,-0.20036155,-0.20446154,0.046906002,0.034110993,0.1244015,0.08620169,0.016982093
20120331_0758m14_064,4103.393,1.2361252,-0.34814155,-0.37606156,0.0083369985,0.019628018,-0.05683148,0.054398715,-0.013347894
20120402_0754m62_014,4832.978,2.4787805,-0.00598905,-0.00678225,0.006568998,0.010845199,0.0418092,0.0185619,-0.026970198
20120402_0754m62_024,4404.5737,1.8712573,-0.33599156,-0.35078156,0.044648,0.09513199,0.10954151,0.07450569,0.017452091
20120402_0754m62_150,4943.9336,2.5227892,-0.06860255,-0.07518255,0.003217999,0.029490001,0.008225501,0.004517399,0.00016409904
20120404_1835m34_063,4450.713,2.1222308,0.09584745,0.08206945,-0.0283493,0.007820003,-0.044222496,-0.0157113,-0.0050768927
20120411_0850p11_007,6231.019,4.039715,-0.056323998,-0.048773,0.034615003,0.110442,0.03952625,0.028505001,0.028450549
20120411_0850p11_059,6086.827,4.1190367,0.0063302,0.0107488,-0.021486,0.0105434,0.051701445,0.0030688979,0.028689746
20120411_0850p11_106,5370.271,3.8793669,0.00721505,-0.0028083501,-0.031262,-0.0656376,-0.07863571,-0.0313069,0.0320149
20120411_0850p11_130,5550.0146,3.8739474,-0.09515855,-0.10319155,-0.009822,-0.031807803,0.014973499,-0.03881631,0.057888098
20120411_0850p11_141,5868.71,4.221583,0.0056106998,0.0049376,-0.01097112,-0.0250169,0.06445265,-0.004361399,0.06357295
20120412_0850p11_042,5864.5015,4.0815773,-0.034484,-0.035240997,0.017978,0.028247997,0.12270124,-0.0060795024,0.010955548
20120412_0850p11_103,5555.3647,3.898031,0.01333745,0.01343845,-0.032872602,-0.09149,-0.0874635,-0.0313683,0.056408107
20120412_0850p11_139,5554.0776,3.846648,0.02069845,0.01850645,-0.0236533,-0.052715003,-0.0784455,-0.047993302,0.052737102
20120419_1608m12_071,4711.8457,2.9134715,-0.10229155,-0.11490155,0.119909,0.096292004,0.1529785,0.1968617,0.062283102
20120426_0817m67_006,4843.3765,2.5404358,0.07332445,0.06334745,-0.004903,0.008670993,0.018769495,0.012273699,-0.0091299005
20120426_0817m67_007,4515.852,2.2459047,0.02944045,0.01295545,0.029335,0.051326998,-0.0035185013,0.061822698,0.019158103
20120426_0817m67_010,3775.8562,0.59302855,-0.30049154,-0.34289154,0.058445,0.025629997,0.041178495,0.13770169,0.014432073
20120426_0817m67_024,5069.562,3.5258899,0.067276455,0.06184845,-0.007325001,0.0049920045,0.02177849,-0.00018419698,0.019885104
20120426_0817m67_037,4707.469,2.8566425,0.15515845,0.15318845,-0.0012059994,0.009217992,0.03986849,0.021136686,0.042342097
20120426_0817m67_040,3985.6956,1.3070264,0.061165452,0.04807845,0.041879,0.009320002,0.043298494,0.084154695,-0.0030079
20120426_0817m67_043,4829.14,2.4336398,-0.06506955,-0.081491545,0.021118,0.040296998,0.07394849,0.051508695,0.009413093
20120426_0817m67_046,3720.1416,0.4652625,-0.6299816,-0.6384115,0.223839,0.12616193,0.05944848,0.31384167,0.04080206
20120426_1930m07_014,4679.217,2.4884126,-0.064773545,-0.07370955,0.0035719983,0.0021840036,-0.049759507,0.0028483048,-0.023835897
20120429_1023m47_065,4342.105,1.2623963,-1.3168615,-1.3130616,0.139499,0.14421213,-0.10297144,0.18147182,-0.06886792
20120509_1423m46_012,3965.4287,1.1430604,-0.45190156,-0.46961156,0.200179,0.15710199,0.1220485,0.2907417,0.06913209
20120509_1423m46_017,4793.7334,3.0889182,0.19662845,0.17422844,-0.016006,0.032599002,0.024538502,0.017892912,0.034482107
20120510_0850p11_005,5969.5347,3.969184,0.0062873,0.006051,-0.00060399994,0.0373323,0.07886924,0.030972797,0.023027554
20120511_0850p11_138,4972.422,3.2181141,0.0072755497,0.0012466898,-0.016736,0.006334859,-0.0027297447,-0.00151454,0.027653858
20120521_1143m74_040,3937.9253,1.1563592,-0.54772156,-0.5550116,0.23810901,0.179032,0.08416852,0.29670173,0.09156212
20120522_0952p26_094,4590.94,2.5654984,0.34401846,0.30911845,-0.015632,0.007890016,0.019798487,-0.023914278,0.0831621
20120522_1423m46_005,4612.5884,2.5711498,0.06712845,0.051251452,0.032966003,0.05261,0.04421549,0.06882669,0.034649093
20120522_1423m46_010,3907.247,1.0765648,-0.41256154,-0.43988153,0.232459,0.18146199,0.18429849,0.3145017,0.06611207
20120527_1423m46_014,4653.0947,2.4173973,0.22991845,0.21007845,-0.0071600005,0.033536002,0.016528487,0.018967405,0.04665208
20120527_1423m46_019,3981.6995,1.2729515,-0.12372155,-0.14550155,0.047974996,0.026257008,0.039258502,0.062422708,0.016722098
20120528_1220p03_120,4405.3994,1.8564684,-0.41379154,-0.42170155,0.204609,0.22085202,-0.0049414933,0.25078171,0.1083121
20120530_1143m74_027,4190.661,1.8235358,0.23273845,0.21051845,0.012005001,0.029729992,0.026608497,0.05147469,0.0540421
20120530_1143m74_029,4168.401,1.733389,0.14525846,0.12949845,0.04427,0.025353,0.05587849,0.072307706,0.059942096
20120530_1143m74_030,3899.693,0.8515149,-0.7458115,-0.7498016,0.23468901,0.14701205,0.08567852,0.31391177,0.06978214
20120618_1325m49_079,4524.9136,2.6946254,0.25723845,0.17202845,-0.020421,0.02976799,-0.17042151,0.0390597,0.09031209
20120619_1705m61_060,5197.8335,4.6525187,-0.337829,-0.33643898,0.018054,0.011323988,0.026399255,0.060815483,-0.015720457
20120626_1608m12_014,5020.984,3.446667,-0.28096154,-0.29096153,0.011556998,-0.03587532,0.00631848,0.08301669,0.044242084
20120718_2213m18_044,4462.672,4.557892,0.190641,0.16860099,-0.075939,-0.051539987,0.010469258,-0.029078498,0.06831956
20120718_2213m18_066,4543.803,2.1716666,-0.63377154,-0.63820153,0.251329,0.234882,0.2521885,0.3519817,0.07261205
20120718_2213m18_069,4295.9033,1.8646927,-0.27118155,-0.28588155,0.180909,0.18165201,0.1652505,0.24262169,0.0937721
20120718_2213m18_071,4227.674,4.629551,-0.108819,-0.088118,-0.033691,-0.12100999,-0.06182176,-0.1042195,0.020505548
20120718_2213m18_091,4494.5938,4.6393523,-0.113959,-0.099269,0.01649,-0.086784005,-0.017890751,-0.021342501,-0.001008451
20120718_2213m18_095,3949.3442,4.836845,-0.28589898,-0.23929898,0.035024002,-0.09095,-0.06794076,-0.00019440055,-0.017210439
20120719_2222m13_033,4233.5317,4.6385207,-0.264549,-0.23486899,0.047407,-0.058330998,-0.021180734,0.0063395053,0.04408954
20120719_2222m13_046,4372.6475,4.6048613,0.018124001,0.04417,-0.02296,-0.15812501,-0.13236576,-0.1741345,-0.031242449
20120719_2222m13_054,4285.179,1.8748415,-0.30570155,-0.31681156,0.198179,0.19708201,0.23831451,0.31050172,0.08378212
20120721_1759m48_050,4536.211,2.2563524,-0.42341155,-0.43589154,0.22656901,0.23496199,0.2756585,0.3057417,0.066502064
20120721_1759m48_096,4290.96,1.7222166,-0.55088156,-0.56501156,0.253159,0.273462,0.24014851,0.3618117,0.07385209
20120721_1759m48_113,4607.0566,2.585564,0.25234845,0.22896846,0.076489,0.06782101,0.10971849,0.15802167,0.03800209
20120721_1759m48_116,4957.6206,4.682082,-0.0036501999,0.0058801007,0.00636,-0.059696294,-0.03311085,0.010172199,-0.009672552
20120721_2230m19_005,4450.874,4.595651,0.078322,0.072723,-0.046665996,-0.09301,-0.006582752,-0.0613195,0.024647541
20120721_2230m19_009,4260.081,4.50124,0.164711,0.149341,-0.087225996,-0.100089,-0.084420756,-0.1775985,0.02995956
20120721_2230m19_137,4233.744,4.558116,0.100076,0.10034899,-0.048052996,-0.098891996,-0.060796745,-0.0991315,-0.0017984435
20120721_2230m19_138,4130.363,4.5760536,0.16747099,0.155641,-0.081016995,-0.10657901,-0.08249076,-0.09226851,0.10210957
20120722_1514m42_129,4251.902,1.6572199,-0.5752515,-0.5882015,0.22097899,0.195292,0.25877845,0.3233317,0.07565206
20120722_2232m08_042,4131.6343,4.7236385,-0.070464,-0.043512,-0.032481,-0.15315099,-0.17244776,-0.1133305,-0.03506445
20120722_2232m08_052,4492.692,4.5310283,-0.0063093007,-0.0012465003,-0.0150498,-0.1439018,-0.11972026,-0.077771306,0.018067053
20120722_2232m08_080,4251.1553,4.681641,-0.32591897,-0.309129,0.032911003,-0.043697983,-0.01767075,0.03656453,0.056589574
20120722_2232m08_081,4161.11,4.704949,-0.079246,-0.057854,-0.04236,-0.119701,-0.13360575,-0.1032405,-0.014567446
20120724_2239m14_010,4056.5137,4.806897,-0.32027897,-0.28764898,-0.0086684,-0.10917899,-0.12615076,-0.05642748,-0.031410456
20120724_2239m14_029,4054.2217,4.755316,-0.329819,-0.31273898,0.125445,0.042124003,0.067879245,0.1606115,0.048559546
